Time_s,Voltage_mV,CmdDisp_um,CmdStrain_pct
0,178.1263798475,0,0
0.082646,178.7343621254,-0.160136873759921,-0.000533789579199735
0.16529798,178.4897893667,-0.320285334511409,-0.0010676177817047
0.24794738,178.1710386276,-0.480428796192956,-0.00160142932064319
0.3306072,177.8394728899,-0.640592447916667,-0.00213530815972222
0.41322978,177.7970939875,-0.800683942522321,-0.0026689464750744
0.49587514,177.8285056353,-0.960819576202877,-0.00320273192067626
0.57849448,178.0604571104,-1.12090479290675,-0.00373634930968915
0.66115016,177.721992135,-1.28106042286706,-0.00427020140955688
0.74378808,177.1745979786,-1.441181640625,-0.00480393880208333
0.82643448,176.1410534382,-1.60131928943452,-0.00533773096478175
0.90905786,175.3100454807,-1.76141233413938,-0.00587137444713128
0.9917152,174.6054589748,-1.92157118055556,-0.00640523726851852
1.07432602,174.7068017721,-2.08163988870288,-0.00693879962900959
1.15694036,174.7356206179,-2.24171541728671,-0.00747238472428902
1.23959082,174.0350872278,-2.4018609328497,-0.00800620310949901
1.32224654,173.2137799263,-2.56201664031498,-0.0085400554677166
1.404858,172.4956184626,-2.72208658854167,-0.00907362196180555
1.48751082,171.4757829905,-2.88223667689732,-0.00960745558965774
1.57013912,170.7025319338,-3.0423392547123,-0.010141130849041
1.65277542,170.077085495,-3.20245733351935,-0.0106748577783978
1.73539986,168.7016040087,-3.36255243210565,-0.0112085081070188
1.8180503,168.3736741543,-3.52269790891617,-0.0117423263630539
1.90068148,167.7438765764,-3.68280606708829,-0.0122760202236276
1.98331576,167.1645790339,-3.84292023189484,-0.0128097341063161
2.06592904,165.4486060143,-4.00299370659722,-0.0133433123553241
2.1485642,164.2413139343,-4.1631095765129,-0.0138770319217097
2.23118404,162.870451808,-4.32319576202877,-0.0144106525400959
2.31383454,162.0180159807,-4.48334135509673,-0.0149444711836558
2.39646864,161.4777296782,-4.64345517113095,-0.0154781839037698
2.47910288,160.701751709,-4.80356925843254,-0.0160118975281085
2.56173976,158.7201207876,-4.96368846106151,-0.0165456282035384
2.64435556,157.1606844664,-5.12376681857639,-0.017079222728588
2.72696656,155.1025062799,-5.28383587549603,-0.0176127862516534
2.80960476,153.3881127834,-5.44395763578869,-0.018146525452629
2.892232,152.3955464363,-5.60405815972222,-0.0186801938657407
2.97485928,151.9136577845,-5.76415876116071,-0.0192138625372024
3.05748294,150.6648510695,-5.9242523484003,-0.019747507828001
3.14011664,148.7655043602,-6.08436538938492,-0.0202812179646164
3.22275042,146.6286629438,-6.24447858537946,-0.0208149286179315
3.30537726,144.8530256748,-6.40457833426339,-0.0213485944475446
3.38801524,143.3899998665,-6.56469966827877,-0.0218823322275959
3.47065812,140.8282369375,-6.72483049665179,-0.022416101655506
3.55329088,138.8079226017,-6.88494171626984,-0.0229498057208995
3.6359434,136.9490623474,-7.04509122333829,-0.0234836374111276
3.71858754,135.7138454914,-7.20522449311756,-0.0240174149770585
3.8012236,132.8536868095,-7.36534210689484,-0.0245511403563161
3.88385458,130.926027894,-7.52544987754216,-0.0250848329251405
3.96647618,128.827303648,-7.68553947327629,-0.025618464910921
4.04909742,126.5515983105,-7.84562837146577,-0.0261520945715526
4.13172652,123.9878982306,-8.00573249937996,-0.0266857749979332
4.2143667,122.0194846392,-8.16585809616815,-0.0272195269872272
4.29700608,119.8925897479,-8.32598214285714,-0.0277532738095238
4.37964498,118.4758096933,-8.48610525948661,-0.028287017531622
4.46229948,115.6053468585,-8.6462586030506,-0.0288208620101687
4.54492672,111.9691058993,-8.80635912698413,-0.0293545304232804
4.62756238,109.4689443707,-8.9664759657118,-0.0298882532190393
4.71019056,106.0544550419,-9.12657831101191,-0.030421927703373
4.7928301,103.2618433237,-9.28670266772073,-0.0309556755590691
4.87545648,101.6395241022,-9.44680152529762,-0.0314893384176587
4.95810836,98.3607172966,-9.60694979228671,-0.032023165974289
5.04071988,95.35054862499,-9.76701985677084,-0.0325567328559028
5.12333934,92.07633882761,-9.92710530598958,-0.0330903510199653
5.2059667,86.90670877695,-10.087206062438,-0.0336240202081267
5.28860002,81.99806511402,-10.2473183671255,-0.0341577278904183
5.3712359,73.79523664713,-10.4074356321305,-0.0346914521071015
5.45387042,67.64098256826,-10.5675502619668,-0.0352251675398892
5.53648966,61.53001263738,-10.7276352849082,-0.0357587842830275
5.6191337,58.09942260385,-10.8877683609251,-0.0362925612030837
5.70177852,54.45824190974,-11.0479029482887,-0.0368263431609623
5.7844255,50.5495518446,-11.2080417209201,-0.0373601390697338
5.86706686,48.22465777397,-11.3681696041047,-0.0378938986803489
5.9497076,46.02449387312,-11.5282962859623,-0.038427654286541
6.03233166,41.031293571,-11.6883906482515,-0.0389613021608383
6.11496922,38.78575190902,-11.8485111684648,-0.0394950372282159
6.19758862,34.4365015626,-12.0085965014261,-0.0400286550047536
6.28024222,32.59718418121,-12.1687481011285,-0.0405624936704282
6.36287422,27.672637254,-12.3288578481523,-0.0410961928271743
6.44549838,22.84733951092,-12.4889524042039,-0.0416298413473462
6.5281309,20.14532126486,-12.6490631587922,-0.0421635438626405
6.61075856,20.15532366931,-12.8091644965278,-0.0426972149884259
6.69339872,16.0953309387,-12.9692900545635,-0.043230966848545
6.77602298,11.98409125209,-13.1293848043775,-0.0437646160145916
6.85863378,10.33098902553,-13.2894534737723,-0.0442981782459077
6.94128176,6.021109875292,-13.4495941840278,-0.0448319806134259
7.0239077,4.849331453443,-13.6096921890501,-0.045365640630167
7.10652332,2.658697543666,-13.7697701977927,-0.0458992339926422
7.18917602,0.8482910925522,-13.9299200536334,-0.0464330668454448
7.27180358,0.4929348360747,-14.0900211976066,-0.0469667373253555
7.35442582,-4.119485616684,-14.2501120334201,-0.0475003734447338
7.43705216,-6.034293677658,-14.4102108134921,-0.0480340360449735
7.51969628,-10.37347409874,-14.5703440445188,-0.0485678134817295
7.60231624,-9.370699524879,-14.7304304625496,-0.0491014348751653
7.68495532,-15.10797999799,-14.8905539279514,-0.049635179759838
7.76756608,-15.43375663459,-15.0506225198413,-0.0501687417328042
7.85020762,-24.11164902151,-15.2107507517981,-0.0507025025059937
7.93282916,-33.5348546505,-15.3708402312748,-0.0512361341042493
8.0154633,-42.22115501761,-15.530954124814,-0.0517698470827133
8.09808132,-42.70410910249,-15.6910367838542,-0.0523034559461806
8.18069188,-46.64839804173,-15.8511049882192,-0.0528370166273975
8.26331018,-47.74872213602,-16.0111881897941,-0.0533706272993138
8.3459349,-51.76468193531,-16.1712838309152,-0.0539042794363839
8.42856902,-53.34161967039,-16.3313976857019,-0.0544379922856729
8.5112376,-54.19446527958,-16.4915783110119,-0.054971927703373
8.59386226,-56.10639601946,-16.6516738358755,-0.0555055794529183
8.67649266,-58.22492390871,-16.8117804827009,-0.0560392682756696
8.75913996,-58.92103165388,-16.971919875372,-0.0565730662512401
8.84176374,-60.84804236889,-17.1320136951265,-0.0571067123170883
8.92439574,-65.63305854797,-17.2921234421503,-0.0576404114738343
9.00703024,-65.33841043711,-17.4522380332341,-0.0581741267774471
9.08964386,-67.2323256731,-17.6123121667287,-0.0587077072224289
9.1722826,-68.53340566158,-17.7724349733383,-0.0592414499111276
9.25490612,-70.80982625484,-17.9325282893105,-0.0597750942977017
9.33754616,-72.18560576439,-18.0926536148313,-0.0603088453827712
9.42020558,-73.3475163579,-18.2528164915055,-0.0608427216383515
9.50282856,-76.17472112179,-18.4129087611607,-0.0613763625372024
9.58545342,-79.09702509642,-18.5730046735491,-0.061910015578497
9.66810096,-80.59492707253,-18.73314453125,-0.0624438151041667
9.7507207,-81.32237941027,-18.8932305230035,-0.0629774350766783
9.83334186,-82.80764520168,-19.053319266183,-0.0635110642206101
9.9159819,-84.07840132713,-19.2134445917039,-0.0640448153056796
9.99860072,-85.36504209042,-19.3735288008433,-0.0645784293361442
10.08124338,-88.53831887245,-19.533659202939,-0.06511219734313
10.1638588,-90.23021161556,-19.6937368241567,-0.0656457894138558
10.24650172,-92.94588118792,-19.8538677300347,-0.0661795591001157
10.32914144,-93.3974981308,-20.0139924355159,-0.0667133081183862
10.4117651,-94.92208063602,-20.1740860227555,-0.0672469534091849
10.4943812,-96.86208516359,-20.3341649615575,-0.0677805498718585
10.57701918,-98.31637144089,-20.4942862955729,-0.0683142876519097
10.65965938,-100.5176007748,-20.6544119311136,-0.0688480397703786
10.74227816,-101.6039550304,-20.814496062748,-0.0693816535424934
10.8248976,-104.5925915241,-20.9745814732143,-0.0699152715773809
10.9075327,-107.1324944496,-21.1346972268725,-0.0704489907562417
10.99019364,-108.050480485,-21.2948630487351,-0.0709828768291171
11.07282382,-108.4314137697,-21.4549692692832,-0.0715165642309441
11.1554543,-113.0024343729,-21.6150760711186,-0.0720502535703952
11.23810328,-115.9835979342,-21.775218718998,-0.0725840623966601
11.32072044,-118.908084929,-21.9352997116816,-0.0731176657056052
11.40336132,-121.5601041913,-22.0954266648065,-0.0736514222160218
11.48602588,-124.268129468,-22.2555995008681,-0.0741853316695602
11.56864194,-127.0429491997,-22.4156783621652,-0.0747189278738839
11.65129014,-131.1842054129,-22.5758194986979,-0.0752527316623264
11.73392362,-132.8858733177,-22.7359321134053,-0.0757864403780175
11.81654304,-135.0068151951,-22.896017485119,-0.0763200582837302
11.89917644,-137.5726759434,-23.0561299448165,-0.0768537664827216
11.98180624,-140.9490853548,-23.2162354290675,-0.0773874514302249
12.06443846,-143.0730372667,-23.3763456023686,-0.0779211520078952
12.14705786,-146.2753564119,-23.5364309353299,-0.0784547697844329
12.22967336,-151.4014899731,-23.6965087115575,-0.0789883623718585
12.31230466,-156.7001193762,-23.8566171022445,-0.0795220570074818
12.39493062,-157.6079428196,-24.0167151460193,-0.0800557171533978
12.47756002,-161.9089394808,-24.1768198552207,-0.0805893995174024
12.56019444,-165.3902232647,-24.3369342912946,-0.0811231143043155
12.64285006,-168.6314642429,-24.3303709765625,-0.0811012365885417
12.72548052,-169.8065251112,-24.168983359375,-0.0805632778645833
12.80811174,-168.7238514423,-24.0075942578125,-0.0800253141927083
12.89074862,-169.9975878,-23.8461941015625,-0.079487313671875
12.97338516,-171.2501943111,-23.684794609375,-0.0789493153645833
13.05600768,-171.065762639,-23.5234225,-0.0784114083333333
13.13863302,-171.9561070204,-23.3620448828125,-0.0778734829427083
13.22129148,-173.6402958632,-23.200602578125,-0.0773353419270833
13.3039201,-174.7821718454,-23.0392185546875,-0.0767973951822917
13.38655524,-175.7103353739,-22.877821796875,-0.0762594059895833
13.46917462,-175.0653237104,-22.7164558203125,-0.0757215194010417
13.55178144,-174.8558133841,-22.555114375,-0.0751837145833333
13.63441662,-173.66284132,-22.3937175390625,-0.0746457251302083
13.71703268,-173.6281216145,-22.232358046875,-0.07410786015625
13.79966816,-174.0362644196,-22.070960625,-0.07356986875
13.88229478,-174.3500828743,-21.9095805078125,-0.0730319350260417
13.96493008,-173.7065315247,-21.7481834375,-0.0724939447916667
14.04754318,-173.0358600616,-21.5868297265625,-0.0719560990885417
14.13016892,-171.5416461229,-21.425451328125,-0.07141817109375
14.21281364,-171.2148785591,-21.264035859375,-0.07088011953125
14.29545004,-170.3744679689,-21.102636640625,-0.0703421221354167
14.37808466,-169.7244495153,-20.9412408984375,-0.069804136328125
14.46070878,-168.967962265,-20.7798656640625,-0.0692662188802083
14.54335486,-168.4952527285,-20.6184475390625,-0.0687281584635417
14.625989,-168.3687269688,-20.457052734375,-0.06819017578125
14.70861934,-166.1251038313,-20.2956653515625,-0.0676522178385417
14.79124232,-164.8495346308,-20.13429234375,-0.0671143078125
14.87387126,-164.2379462719,-19.9729076953125,-0.066576358984375
14.95651898,-163.2643938065,-19.8114863671875,-0.066038287890625
15.0391447,-162.1931493282,-19.6501080078125,-0.0655003600260417
15.12177118,-162.3311340809,-19.4887281640625,-0.0649624272135417
15.2043906,-161.9802564383,-19.327362109375,-0.0644245403645833
15.28701168,-161.5155488253,-19.1659928125,-0.0638866427083333
15.3696617,-159.5826148987,-19.0045669921875,-0.063348556640625
15.45229548,-157.7846258879,-18.843172890625,-0.0628105763020833
15.53491426,-156.5287262201,-18.6818080859375,-0.0622726936197917
15.61754346,-154.9640148878,-18.5204229296875,-0.0617347430989583
15.70016902,-154.237806797,-18.3590448828125,-0.0611968162760417
15.78279322,-153.8009941578,-18.1976694921875,-0.0606588983072917
15.8654081,-153.2472223043,-18.0363123046875,-0.060121041015625
15.94806202,-150.7135033607,-17.8748788671875,-0.0595829295572917
16.03068416,-148.9028930664,-17.7135075,-0.059045025
16.113315,-146.8416154385,-17.552119140625,-0.0585070638020833
16.19593074,-146.0040956736,-17.3907602734375,-0.0579692009114583
16.27857316,-145.971134305,-17.229349296875,-0.0574311643229167
16.36119474,-145.2831923962,-17.0679790234375,-0.0568932634114583
16.4438327,-143.2411521673,-16.9065767578125,-0.056355255859375
16.52649492,-141.2213891745,-16.745127109375,-0.0558170903645833
16.60912004,-136.8345022202,-16.583749921875,-0.05527916640625
16.69175372,-134.3072503805,-16.422356015625,-0.05474118671875
16.7743967,-132.7957957983,-16.2609439453125,-0.054203146484375
16.85705546,-129.1574686766,-16.0995010546875,-0.053665003515625
16.93969536,-127.9002428055,-15.938095,-0.0531269833333333
17.02232182,-127.8944611549,-15.7767151953125,-0.0525890506510417
17.10493708,-125.8938461542,-15.615357265625,-0.0520511908854167
17.18757348,-124.1220831871,-15.453958046875,-0.0515131934895833
17.27020012,-120.5774843693,-15.292577890625,-0.0509752596354167
17.35284844,-118.4007376432,-15.131155390625,-0.0504371846354167
17.43548044,-117.5725907087,-14.969764765625,-0.0498992158854167
17.51811084,-117.7833452821,-14.808377265625,-0.0493612575520833
17.60072806,-116.964943707,-14.6470155078125,-0.0488233850260417
17.68335498,-118.267647922,-14.4856348046875,-0.0482854493489583
17.76597946,-114.6123707294,-14.3242588671875,-0.0477475295572917
17.84860884,-111.8704080582,-14.162873359375,-0.0472095778645833
17.9312285,-109.8591163754,-14.0015068359375,-0.046671689453125
18.01385612,-106.5178886056,-13.840124765625,-0.04613374921875
18.09650194,-104.1554585099,-13.6787071484375,-0.0455956904947917
18.17912804,-101.8774360418,-13.517328046875,-0.04505776015625
18.26174198,-98.36462885141,-13.3559726953125,-0.044519908984375
18.34439014,-92.31398999691,-13.1945505078125,-0.0439818350260417
18.42702918,-90.08125215769,-13.0331461328125,-0.0434438204427083
18.50966764,-86.43883466721,-12.871742890625,-0.0429058096354167
18.59229102,-80.86749911308,-12.7103691015625,-0.0423678970052083
18.67493512,-72.27853685617,-12.54895484375,-0.0418298494791667
18.75755426,-70.48024982214,-12.3875893359375,-0.041291964453125
18.84017888,-69.36655193567,-12.226213125,-0.04075404375
18.92281422,-66.63667410612,-12.0648159765625,-0.0402160532552083
19.00542828,-63.18917125463,-11.903460390625,-0.0396782013020833
19.088043,-64.19307738543,-11.742103515625,-0.0391403450520833
19.17067726,-59.40144136548,-11.5807084765625,-0.0386023615885417
19.25331496,-55.20333722234,-11.41930671875,-0.0380643557291667
19.33594468,-53.78403142095,-11.257920546875,-0.0375264018229167
19.4185684,-50.99936574697,-11.09654609375,-0.0369884869791667
19.50118806,-47.59675264359,-10.9351795703125,-0.0364505985677083
19.58382276,-45.25793343782,-10.773783671875,-0.0359126122395833
19.6664472,-41.12004488707,-10.6124078125,-0.0353746927083333
19.74907632,-41.78057610989,-10.4510228125,-0.0348367427083333
19.83170226,-37.9698574543,-10.2896440234375,-0.0342988134114583
19.91433316,-35.52313521504,-10.128255546875,-0.0337608518229167
19.99695346,-32.80867263675,-9.9668877734375,-0.0332229592447917
20.07958076,-28.98873575032,-9.805506328125,-0.03268502109375
20.16221872,-27.29122526944,-9.6441040625,-0.0321470135416667
20.24485106,-22.66795374453,-9.4827127734375,-0.031609042578125
20.3274802,-21.01984992623,-9.321327734375,-0.0310710924479167
20.41012,-18.97559687495,-9.159921875,-0.0305330729166667
20.49275716,-12.44880259037,-8.998521171875,-0.0299950705729167
20.57538538,-7.731112185866,-8.8371379296875,-0.0294571264322917
20.65802,-4.758829716593,-8.6757421875,-0.028919140625
20.74064938,-3.128686454147,-8.5143566796875,-0.0283811889322917
20.8233003,0.1429906405974,-8.3529291015625,-0.0278430970052083
20.90594682,2.944271313027,-8.1915101171875,-0.0273050337239583
20.98856454,7.165482267737,-8.0301473828125,-0.0267671579427083
21.07117908,9.24257747829,-7.868790859375,-0.0262293028645833
21.15381386,10.1854307577,-7.7073948046875,-0.025691316015625
21.23642972,15.98858833313,-7.546035703125,-0.02515345234375
21.31905456,19.27904039621,-7.3846590625,-0.0246155302083333
21.40168748,20.11814713478,-7.223266640625,-0.02407755546875
21.48430288,23.14569242299,-7.0619084375,-0.0235396947916667
21.56693434,23.91191013157,-6.9005188671875,-0.0230017295572917
21.64957622,27.33224071562,-6.7391089453125,-0.022463696484375
21.73222664,29.73625250161,-6.57768234375,-0.0219256078125
21.81485038,28.87446247041,-6.4163078515625,-0.0213876928385417
21.8974668,33.35464000702,-6.25494765625,-0.0208498255208333
21.9801087,35.51695123315,-6.09353769531251,-0.0203117923177084
22.06272428,39.72525522113,-5.932179140625,-0.01977393046875
22.14533624,45.35245895386,-5.77082765625001,-0.0192360921875
22.22797138,47.44832217693,-5.6094308984375,-0.0186981029947917
22.31061264,50.40760338306,-5.4480221875,-0.0181600739583333
22.39323016,52.60181054473,-5.28665984375,-0.0176221994791667
22.47586618,55.11694401503,-5.1252613671875,-0.0170842045572917
22.55848692,61.55814602971,-4.963892734375,-0.0165463091145833
22.64112028,66.90399348736,-4.80249945312501,-0.0160083315104167
22.72374336,71.78734242916,-4.64112625,-0.0154704208333333
22.80638642,74.24395531416,-4.47971402343751,-0.014932380078125
22.88902158,76.83935761452,-4.3183172265625,-0.0143943907552083
22.97165628,81.82640373707,-4.156921328125,-0.0138564044270833
23.05428194,83.24326574802,-3.9955430859375,-0.013318476953125
23.13690606,87.82755583525,-3.8341678515625,-0.0127805595052083
23.21953584,92.00527518988,-3.6727815625,-0.0122426052083333
23.30216206,95.45463323593,-3.5114022265625,-0.0117046740885417
23.3847793,99.44465011358,-3.3500404296875,-0.0111668014322917
23.4674244,103.0645519495,-3.18862421875,-0.0106287473958333
23.55005658,107.7697724104,-3.0272332421875,-0.0100907774739583
23.63267442,109.0839803219,-2.8658702734375,-0.00955290091145834
23.71530576,111.8318736553,-2.7044809375,-0.00901493645833335
23.79794412,113.9826104045,-2.543077890625,-0.00847692630208334
23.88057932,115.8529222012,-2.38168101562501,-0.00793893671875002
23.9632084,118.0003881454,-2.22029609375,-0.00740098697916668
24.04582958,120.0361475348,-2.0589266015625,-0.00686308867187501
24.12846356,123.5629767179,-1.897532109375,-0.00632510703125001
24.21107902,125.473856926,-1.73617378906251,-0.00578724596354168
24.2937227,129.4578313828,-1.5747603515625,-0.00524920117187501
24.37635576,133.0832242966,-1.41336765625,-0.00471122552083334
24.45899378,135.2431625128,-1.2519652734375,-0.00417321757812501
24.54161656,137.023165822,-1.09059265625,-0.00363530885416666
24.62424604,139.8685276508,-0.929206953125004,-0.00309735651041668
24.70689112,142.849996686,-0.76779078125,-0.00255930260416667
24.78951522,145.5077975988,-0.606415585937505,-0.00202138528645835
24.87212984,146.8993127346,-0.445058906250004,-0.00148352968750001
24.95479324,148.7682163715,-0.283606953125002,-0.000945356510416673
25.0374289,149.4625508785,-0.122209179687506,-0.000407363932291685
25.12006842,151.508897543,-0.0390226985965109,-0.00013007566198837
25.20270724,153.6819934845,-0.19971246715984,-0.000665708223866133
25.28534196,154.5203179121,-0.360394263343471,-0.0012013142111449
25.36797248,156.087860465,-0.52106789269911,-0.0017368929756637
25.45058518,157.9595059156,-0.681706871370297,-0.00227235623790099
25.53322068,158.9670330286,-0.842390184250549,-0.00280796728083516
25.61585778,159.0276807547,-1.00307660830337,-0.00334358869434456
25.69846634,158.7891280651,-1.16370753681554,-0.00387902512271846
25.7811292,159.0273082256,-1.32444405074668,-0.00441481350248892
25.86374704,158.8922441006,-1.48509302405973,-0.0049503100801991
25.94637756,159.2667102814,-1.64576665341537,-0.0054858888447179
26.02900376,159.7279906273,-1.80643188260508,-0.00602143960868361
26.11163362,159.7700566053,-1.96710422860204,-0.00655701409534014
26.19427188,159.5727056265,-2.12779290825497,-0.00709264302751657
26.27688498,159.1396778822,-2.2884326647193,-0.00762810888239765
26.35953472,158.8796079159,-2.44914366703539,-0.00816381222345131
26.4421842,158.3904027939,-2.60985416378595,-0.00869951387928649
26.52480576,158.5786789656,-2.77051037057522,-0.00923503456858406
26.60743656,158.6495041847,-2.93118454438606,-0.00977061514795353
26.6900786,158.3771854639,-3.09188057418418,-0.0103062685806139
26.77271588,157.732218504,-3.25256734824391,-0.010841891160813
26.85532308,157.0194363594,-3.4131956322594,-0.011377318774198
26.93794586,156.2387943268,-3.57385421131775,-0.0119128473710592
27.02059096,155.4725021124,-3.7345561912334,-0.0124485206374447
27.10325356,155.0512909889,-3.895292199599,-0.0129843073319967
27.18588472,154.578641057,-4.05596707342367,-0.0135198902447456
27.26850154,153.0645042658,-4.21661406336421,-0.014055380211214
27.3511225,152.82510221,-4.37726910346377,-0.0145908970115459
27.43376504,152.4399966002,-4.53796610550332,-0.0151265536850111
27.51638998,150.6061404943,-4.69862888464463,-0.0156620962821488
27.59900708,149.2015123367,-4.85927641904037,-0.0161975880634679
27.68164472,148.0589359999,-5.01996389311394,-0.0167332129770465
