Time_s,efterPotting_Raw,efterPotting_DeltaPct,f_rPotting_Raw,f_rPotting_DeltaPct
31.72563074,46.14616015625,15.3751577037667,NaN,NaN
31.7297801,NaN,NaN,42.29929296875,14.6480079618003
31.80823962,45.9662265625,14.9252856735736,NaN,NaN
31.81242576,NaN,NaN,42.06903515625,14.0239171633969
31.89084306,45.92093359375,14.8120436747873,NaN,NaN
31.89503012,NaN,NaN,41.9967734375,13.8280589935522
31.97347206,45.84362890625,14.618765610451,NaN,NaN
31.97764924,NaN,NaN,41.85645703125,13.4477453917905
32.05608898,45.88852734375,14.7310211976911,NaN,NaN
32.06029388,NaN,NaN,41.63641796875,12.8513514944257
32.1386976,45.69048046875,14.2358621344344,NaN,NaN
32.14290556,NaN,NaN,41.56421875,12.6556627245874
32.22132982,45.5526171875,13.8911747809922,NaN,NaN
32.22555518,NaN,NaN,41.5848359375,12.7115435516829
32.3039666,45.57332421875,13.9429467374878,NaN,NaN
32.30817892,NaN,NaN,41.51144921875,12.5126361817239
32.38656816,45.51421484375,13.795160801685,NaN,NaN
32.39079164,NaN,NaN,41.40771875,12.2314851086807
32.46918752,45.401515625,13.5133889252744,NaN,NaN
32.47340504,NaN,NaN,41.180296875,11.6150808355655
32.55182934,45.17533984375,12.9479016487137,NaN,NaN
32.55604592,NaN,NaN,41.06149609375,11.2930831859906
32.63442646,45.10294140625,12.7668902467728,NaN,NaN
32.63868184,NaN,NaN,40.8699609375,10.773946279023
32.71702542,45.117546875,12.8034070068816,NaN,NaN
32.72131858,NaN,NaN,40.6885703125,10.2823051105864
32.79962678,44.97721484375,12.4525472564379,NaN,NaN
32.80393806,NaN,NaN,40.56409765625,9.94493441043503
32.88224078,45.02444140625,12.5706236484453,NaN,NaN
32.88656262,NaN,NaN,40.53281640625,9.86014970725561
32.9648485,44.886,12.2244908602622,NaN,NaN
32.96919222,NaN,NaN,40.4079765625,9.52178378206688
33.04747466,44.85371875,12.1437809095965,NaN,NaN
33.05180986,NaN,NaN,40.3126484375,9.26340642237774
33.13009882,44.88425,12.2201154902358,NaN,NaN
33.1344523,NaN,NaN,40.20240625,8.96460598617273
33.21269252,44.6151328125,11.5472656183619,NaN,NaN
33.21710572,NaN,NaN,40.16497265625,8.86314596986797
33.29530264,44.77716015625,11.9523682373919,NaN,NaN
33.29972194,NaN,NaN,40.11223828125,8.72021471450805
33.37789204,44.74422265625,11.8700175229663,NaN,NaN
33.38233542,NaN,NaN,39.97614453125,8.35134620067548
33.46052952,44.65198046875,11.6393925501903,NaN,NaN
33.46495034,NaN,NaN,39.93975390625,8.25271304697673
33.54315946,44.47285546875,11.1915421753441,NaN,NaN
33.54757282,NaN,NaN,39.85672265625,8.02766513853744
33.62578332,44.316953125,10.8017533514065,NaN,NaN
33.63024084,NaN,NaN,39.7065234375,7.6205651607712
33.70840212,44.13834765625,10.3552019145369,NaN,NaN
33.71286506,NaN,NaN,39.574859375,7.26370287238886
33.79101554,43.90233984375,9.76513248093051,NaN,NaN
33.79548478,NaN,NaN,39.524859375,7.12818286730685
33.87362522,43.89805078125,9.75440891778543,NaN,NaN
33.87813188,NaN,NaN,39.5275703125,7.1355305925824
33.95625458,43.90605078125,9.77441060933474,NaN,NaN
33.96073938,NaN,NaN,39.3859921875,6.7517972281924
34.03888752,43.81633203125,9.55009476387358,NaN,NaN
34.04338034,NaN,NaN,39.36476171875,6.69425416353454
34.12150618,43.7478203125,9.3788009806298,NaN,NaN
34.1259923,NaN,NaN,39.2224375,6.30849858656869
34.20412694,43.68791796875,9.22903245528381,NaN,NaN
34.20864026,NaN,NaN,39.19167578125,6.22512202094207
34.28674476,43.63277734375,9.09116923364808,NaN,NaN
34.29128084,NaN,NaN,39.11407421875,6.01479073805464
34.36937586,43.6095234375,9.03302955113197,NaN,NaN
34.37392108,NaN,NaN,39.1483203125,6.10761135403541
34.45198616,43.60828125,9.02992381972928,NaN,NaN
34.45653804,NaN,NaN,38.98233984375,5.65773787466516
34.5345923,43.42230859375,8.56495285636462,NaN,NaN
34.5391756,NaN,NaN,38.87404296875,5.36421001365786
34.61719242,43.41955859375,8.55807727489453,NaN,NaN
34.62178864,NaN,NaN,38.894484375,5.41961440323553
34.69983648,43.24369140625,8.11837212014219,NaN,NaN
34.70440472,NaN,NaN,38.70788671875,4.91386009676974
34.78245604,43.092390625,7.74008817542577,NaN,NaN
34.7870564,NaN,NaN,38.6365859375,4.72060645202274
34.86507946,43.1376328125,7.85320321034963,NaN,NaN
34.86968128,NaN,NaN,38.6128125,4.6561709246064
34.94770638,43.20157421875,8.01307024597978,NaN,NaN
34.95231752,NaN,NaN,38.53022265625,4.43231940371196
35.03034714,43.1969921875,8.00161419901332,NaN,NaN
35.03493228,NaN,NaN,38.5161953125,4.39429968978624
35.11295932,43.03051171875,7.58537782589816,NaN,NaN
35.11759062,NaN,NaN,38.41474609375,4.11933171697493
35.19556896,42.87902734375,7.20663485798702,NaN,NaN
35.20022144,NaN,NaN,38.38662109375,4.04310171411631
35.27820082,42.67413671875,6.69436497266272,NaN,NaN
35.2828527,NaN,NaN,38.29923828125,3.80625933023472
35.360807,42.5571015625,6.40175233569558,NaN,NaN
35.36547536,NaN,NaN,38.28673046875,3.77235815396343
35.44343022,42.6291875,6.58198242156026,NaN,NaN
35.44808304,NaN,NaN,38.21978515625,3.5909095721591
35.52602868,42.459890625,6.15870443730886,NaN,NaN
35.53072464,NaN,NaN,38.22449609375,3.60367809763792
35.60865042,42.268453125,5.6800702090626,NaN,NaN
35.61335144,NaN,NaN,38.1233828125,3.32962064986076
35.69127054,42.4484609375,6.13012780182387,NaN,NaN
35.69599742,NaN,NaN,38.04135546875,3.10729372902351
35.77388146,42.44207421875,6.11415965451766,NaN,NaN
35.77862454,NaN,NaN,37.992125,2.97385946151973
35.85650592,42.36948828125,5.93267946293114,NaN,NaN
35.8612359,NaN,NaN,37.95592578125,2.87574509534044
35.9391317,42.10823828125,5.27949922327416,NaN,NaN
35.94384606,NaN,NaN,37.8996796875,2.72329567712358
36.02174352,42.1361171875,5.34920238371721,NaN,NaN
36.02647054,NaN,NaN,37.8333984375,2.54364697038676
36.10435058,42.14155859375,5.36280704989308,NaN,NaN
36.10911606,NaN,NaN,37.77799609375,2.39348445225566
36.18697006,42.01332421875,5.0421939980471,NaN,NaN
36.19174402,NaN,NaN,37.7195,2.23493663381011
36.2695745,41.9778671875,4.95354392275754,NaN,NaN
36.27438378,NaN,NaN,37.763484375,2.35415188828068
36.35219746,41.9734765625,4.94256643188769,NaN,NaN
36.3570043,NaN,NaN,37.6526953125,2.05386920202009
36.43482812,41.9174453125,4.80247645943495,NaN,NaN
36.43962258,NaN,NaN,37.6695625,2.09958602873447
36.5174654,41.72911328125,4.33160655969538,NaN,NaN
36.52223366,NaN,NaN,37.60155078125,1.91524705932175
36.60008154,41.6878984375,4.22856073570285,NaN,NaN
36.60487782,NaN,NaN,37.57592578125,1.84579305671723
36.68268588,41.70109765625,4.261561573469,NaN,NaN
36.68749708,NaN,NaN,37.48062890625,1.58750039703125
36.76529758,41.69373046875,4.24314204697389,NaN,NaN
36.77012814,NaN,NaN,37.507578125,1.66054356227039
36.84792702,41.70737890625,4.27726602659951,NaN,NaN
36.8527526,NaN,NaN,37.432578125,1.45726355464738
36.93054682,41.69429296875,4.24454841591095,NaN,NaN
36.93538024,NaN,NaN,37.384390625,1.32665614974961
37.01315374,41.734171875,4.34425411367798,NaN,NaN
37.01802614,NaN,NaN,37.3711640625,1.29080687340525
37.09578298,41.6694921875,4.18254121881791,NaN,NaN
37.10063286,NaN,NaN,37.29994140625,1.09776497866618
37.17840518,41.62633984375,4.07465123515329,NaN,NaN
37.18324484,NaN,NaN,37.31090234375,1.12747350478026
37.26102822,41.61737890625,4.05224699666984,NaN,NaN
37.2658927,NaN,NaN,37.2545703125,0.974791161554665
37.34363846,41.60772265625,4.02810432991696,NaN,NaN
37.34853556,NaN,NaN,37.22766796875,0.901875046320304
37.4262301,41.5781171875,3.9540843981532,NaN,NaN
37.43115152,NaN,NaN,37.21567578125,0.869371420101422
37.50887436,41.50037109375,3.75970272485934,NaN,NaN
37.51376112,NaN,NaN,37.206578125,0.844713131676739
37.59148616,41.45154296875,3.63762208796173,NaN,NaN
37.59642046,NaN,NaN,37.13965234375,0.663317487374404
37.67409972,41.403203125,3.51676225743309,NaN,NaN
37.67903638,NaN,NaN,37.14140234375,0.668060687552277
37.75670862,41.3930234375,3.49131088625268,NaN,NaN
37.761671,NaN,NaN,37.1914765625,0.803781855141816
37.8393331,41.38659765625,3.47524507443695,NaN,NaN
37.8442891,NaN,NaN,37.12168359375,0.614614985548056
37.9219619,41.31685546875,3.30087485914336,NaN,NaN
37.92691064,NaN,NaN,37.08872265625,0.525277657197906
38.00458106,41.32885546875,3.33087739646732,NaN,NaN
38.00955354,NaN,NaN,37.065984375,0.463647817386787
38.08721256,41.31985546875,3.30837549347435,NaN,NaN
38.09216776,NaN,NaN,37.07584765625,0.490381255889288
38.16981712,41.2828828125,3.21593603521547,NaN,NaN
38.17479084,NaN,NaN,37.04436328125,0.405046002689221
38.25243344,41.257578125,3.15266896594966,NaN,NaN
38.25740902,NaN,NaN,37.0603984375,0.44850769181903
38.33504264,41.23412890625,3.09404096088595,NaN,NaN
38.34003214,NaN,NaN,37.1168828125,0.601602947560112
38.41766944,41.23799609375,3.10370974732824,NaN,NaN
38.42264144,NaN,NaN,37.0526171875,0.427417391028141
38.50027168,41.231796875,3.08821038966772,NaN,NaN
38.5052948,NaN,NaN,37.04688671875,0.41188552794571
38.58287998,41.223296875,3.06695859239659,NaN,NaN
38.58791436,NaN,NaN,37.03595703125,0.382261701834809
38.66549018,41.19325,2.99183505167527,NaN,NaN
38.67053988,NaN,NaN,37.00080859375,0.286995373262326
38.74808214,41.2190625,3.05637175956482,NaN,NaN
38.75318812,NaN,NaN,37.03863671875,0.389524727107169
38.83070086,41.22280859375,3.06573778602761,NaN,NaN
38.83579922,NaN,NaN,37.06786328125,0.468740405077757
38.9133027,41.23154296875,3.08757557035585,NaN,NaN
38.91842162,NaN,NaN,36.98776953125,0.251654296937039
38.99592102,41.18369921875,2.9679560790981,NaN,NaN
39.00105446,NaN,NaN,37.02862109375,0.362378376089178
39.07851892,41.2016484375,3.01283292122165,NaN,NaN
39.08367372,NaN,NaN,37.03752734375,0.386517876994416
39.16113022,41.1429921875,2.86617989372929,NaN,NaN
39.16629088,NaN,NaN,37.03173828125,0.370827201406016
39.24373212,41.1364140625,2.84973319032645,NaN,NaN
39.2489101,NaN,NaN,37.031921875,0.371324813924682
39.3263561,41.1376875,2.85291705333673,NaN,NaN
39.33153054,NaN,NaN,36.994421875,0.269684810113178
39.40896284,41.12330078125,2.81694721448123,NaN,NaN
39.41417816,NaN,NaN,37.01807421875,0.333792125017205
39.49157898,41.12174609375,2.8130601670024,NaN,NaN
39.49680816,NaN,NaN,37.04519140625,0.407290552773387
39.57420746,41.13856640625,2.85511450480089,NaN,NaN
39.57942682,NaN,NaN,37.0347421875,0.378968989211336
39.65682604,41.175875,2.94839387784162,NaN,NaN
39.66206836,NaN,NaN,37.0136640625,0.321838837068948
39.73942706,41.17303125,2.94128390154871,NaN,NaN
39.74471438,NaN,NaN,36.9881875,0.252787159479521
39.82202486,41.14741015625,2.87722574975578,NaN,NaN
39.82734504,NaN,NaN,36.9431171875,0.130628579898569
39.9046493,41.1266796875,2.82539519455454,NaN,NaN
39.90996316,NaN,NaN,36.9762109375,0.220325883262215
39.9872638,41.13250390625,2.83995697292369,NaN,NaN
39.99260494,NaN,NaN,36.9837734375,0.240823284030865
40.06988996,41.1455,2.87244995524035,NaN,NaN
40.0752452,NaN,NaN,36.93584375,0.110914654159286
40.15251872,41.07796875,2.70360755118547,NaN,NaN
40.15786982,NaN,NaN,36.94303515625,0.130406242390225
40.23513272,41.07840234375,2.70469162724113,NaN,NaN
40.24050692,NaN,NaN,37.02034765625,0.339954050248281
40.31773166,41.0926015625,2.74019267645096,NaN,NaN
40.3231339,NaN,NaN,36.9695390625,0.20224243258408
40.40035714,41.12251953125,2.81499392429086,NaN,NaN
40.405761,NaN,NaN,36.9396640625,0.121269229547593
40.48298588,41.10098046875,2.76114171374259,NaN,NaN
40.48839034,NaN,NaN,36.98723828125,0.250214396883038
40.5656019,41.10134375,2.7620499936811,NaN,NaN
40.5710482,NaN,NaN,36.92563671875,0.0832495156218502
40.6482203,41.12648046875,2.824897105556,NaN,NaN
40.65368786,NaN,NaN,36.9528515625,0.157012630887973
40.73083688,41.09332421875,2.74199946987704,NaN,NaN
40.73633194,NaN,NaN,36.92208203125,0.0736148902605533
40.81344514,41.09092578125,2.73600286899263,NaN,NaN
40.81895624,NaN,NaN,36.97043359375,0.204666970175013
40.89606014,41.09797265625,2.7536215465097,NaN,NaN
40.90161392,NaN,NaN,36.98759765625,0.251188446919571
40.97866592,41.05315234375,2.64156128828864,NaN,NaN
40.98426792,NaN,NaN,36.920703125,0.0698775026204102
41.06130054,41.05944140625,2.65728527432106,NaN,NaN
41.06688806,NaN,NaN,36.9848203125,0.243660734137269
41.14392402,41.04000390625,2.60868741438485,NaN,NaN
41.14950666,NaN,NaN,36.9405546875,0.123683179638107
41.22657426,41.02094140625,2.56102713374003,NaN,NaN
41.23213452,NaN,NaN,37.0018984375,0.289949285873103
41.3091733,40.98384375,2.46827514905069,NaN,NaN
41.31475608,NaN,NaN,36.9914609375,0.26165948481223
41.39177936,40.9636640625,2.41782166343365,NaN,NaN
41.39737364,NaN,NaN,36.9089609375,0.0380514764269213
41.47438636,40.93830078125,2.35440809740355,NaN,NaN
41.47999028,NaN,NaN,36.9389140625,0.119236429471353
41.55703358,40.94141796875,2.3622017252631,NaN,NaN
41.56263636,NaN,NaN,36.9983203125,0.280251135509411
41.6396512,40.9241640625,2.31906331140895,NaN,NaN
41.64524416,NaN,NaN,36.91437109375,0.0527151644768119
41.72227504,40.9162734375,2.29933508048631,NaN,NaN
41.72787474,NaN,NaN,36.93072265625,0.0970344411387815
41.80490474,40.95601953125,2.39870871892096,NaN,NaN
41.81051428,NaN,NaN,36.91954296875,0.0667330150024868
41.88752134,40.9345390625,2.34500300513696,NaN,NaN
41.89314698,NaN,NaN,36.90651171875,0.0314131136779784
41.97012112,40.916453125,2.29978433723007,NaN,NaN
41.97577134,NaN,NaN,36.91319140625,0.0495177393569118
42.05274576,40.93680078125,2.35065778023805,NaN,NaN
42.05837832,NaN,NaN,36.974078125,0.214545108045433
42.1353541,40.94208203125,2.36386202192491,NaN,NaN
42.14100518,NaN,NaN,36.87936328125,-0.0421700140813774
42.2179629,40.94378515625,2.36812019453989,NaN,NaN
42.22363436,NaN,NaN,36.97510546875,0.217329620649861
42.30056624,40.9253984375,2.32214950990973,NaN,NaN
42.30625758,NaN,NaN,36.9711328125,0.206562132746082
42.38319806,40.93358984375,2.34262975755567,NaN,NaN
42.38887276,NaN,NaN,36.9173515625,0.0607934272797555
42.46580062,40.91848828125,2.30487265817597,NaN,NaN
42.47150718,NaN,NaN,36.97541015625,0.218155445680825
42.54841446,40.91223828125,2.28924633665307,NaN,NaN
42.55411096,NaN,NaN,36.8868515625,-0.0218737758202741
42.6310268,40.902875,2.2658361537216,NaN,NaN
42.63675046,NaN,NaN,36.95979296875,0.175826619093498
42.71365896,40.90630859375,2.27442086410823,NaN,NaN
42.71940002,NaN,NaN,36.88477734375,-0.0274957385310876
42.79628232,40.88662109375,2.22519795131112,NaN,NaN
42.80204944,NaN,NaN,36.8616953125,-0.0900572783771609
42.8788913,40.91923046875,2.30672828385682,NaN,NaN
42.88467476,NaN,NaN,36.86469140625,-0.0819366655726205
42.9615011,40.8892421875,2.23175123989979,NaN,NaN
42.96729184,NaN,NaN,36.95462109375,0.161808768567823
43.0441384,40.9044609375,2.26980133280802,NaN,NaN
43.0499226,NaN,NaN,36.95053515625,0.150734243152525
43.12676736,40.88793359375,2.22847947883092,NaN,NaN
43.13257778,NaN,NaN,36.87756640625,-0.0470402642640218
43.20938502,40.9023984375,2.26464464670547,NaN,NaN
43.21517662,NaN,NaN,36.948609375,0.145514605456785
43.2920079,40.90866015625,2.28030026758122,NaN,NaN
43.29781468,NaN,NaN,36.96420703125,0.187790494542135
43.37461174,40.880703125,2.21040177811912,NaN,NaN
43.38045464,NaN,NaN,36.91732421875,0.0607193147769612
43.45721072,40.8842109375,2.21917205107385,NaN,NaN
43.46307596,NaN,NaN,36.95803515625,0.171062243914826
43.53981708,40.8686171875,2.18018437887423,NaN,NaN
43.5456854,NaN,NaN,36.87226953125,-0.0613969148023937
43.62242954,40.88762109375,2.22769816275478,NaN,NaN
43.62832898,NaN,NaN,36.87336328125,-0.058432414691218
43.70503466,40.86779296875,2.1781236577234,NaN,NaN
43.71097034,NaN,NaN,36.92893359375,0.0921853659569548
43.78764934,40.88240625,2.21465995073412,NaN,NaN
43.7935885,NaN,NaN,36.94753515625,0.142603042847605
43.87025332,40.8661015625,2.17389478446126,NaN,NaN
43.87618812,NaN,NaN,36.93962109375,0.121152767043221
43.95289928,40.8325078125,2.0899033062757,NaN,NaN
43.9588118,NaN,NaN,36.9442421875,0.133677780012919
44.03549434,40.8240625,2.06878823931789,NaN,NaN
44.04143466,NaN,NaN,36.8819765625,-0.0350869763157648
44.11813876,40.8069921875,2.02610884865849,NaN,NaN
44.1240449,NaN,NaN,36.955671875,0.164656806174627
44.20076632,40.8501484375,2.13400859877408,NaN,NaN
44.20666054,NaN,NaN,36.86802734375,-0.0728949402335626
44.28339578,40.839078125,2.10633047677665,NaN,NaN
44.2892904,NaN,NaN,36.8668984375,-0.0759547278483117
44.36599968,40.84646875,2.12480860197747,NaN,NaN
44.37193852,NaN,NaN,36.86778515625,-0.0735513652581774
44.44861746,40.8398125,2.10816656955559,NaN,NaN
44.45456404,NaN,NaN,36.914203125,0.0522599019597431
44.53124804,40.82691796875,2.07592751496367,NaN,NaN
44.53719652,NaN,NaN,36.8492734375,-0.123725529639704
44.61385362,40.81507421875,2.04631563567778,NaN,NaN
44.61984156,NaN,NaN,36.90550390625,0.0286815385755463
44.69646886,40.812796875,2.04062179477287,NaN,NaN
44.70248882,NaN,NaN,36.8976796875,0.00747477528030546
44.7791022,40.77587109375,1.94829953392542,NaN,NaN
44.78510534,NaN,NaN,36.8696875,-0.068395252564832
44.86174174,40.79751953125,2.00242520510036,NaN,NaN
44.86775614,NaN,NaN,36.884859375,-0.0272734010227624
44.94434922,40.79908984375,2.00635131838297,NaN,NaN
44.95035666,NaN,NaN,36.9272578125,0.0876433282866274
45.02698426,40.80266796875,2.01529738745484,NaN,NaN
45.03297982,NaN,NaN,36.91577734375,0.0565266646197493
45.10961544,40.74838671875,1.87958278502849,NaN,NaN
45.11561436,NaN,NaN,36.8404296875,-0.147695630538594
45.19224204,40.72621484375,1.82414840942603,NaN,NaN
45.19824946,NaN,NaN,36.83405859375,-0.164963843686146
45.27486002,40.72120703125,1.81162781930582,NaN,NaN
45.28088918,NaN,NaN,36.890078125,-0.0131285004923165
45.35747482,40.7058671875,1.77327496641805,NaN,NaN
45.36350684,NaN,NaN,36.88488671875,-0.0271992885199681
45.44010052,40.68699609375,1.72609324186986,NaN,NaN
45.44614072,NaN,NaN,36.88042578125,-0.0392902139733952
45.52271912,40.70315234375,1.76648728300655,NaN,NaN
45.52874592,NaN,NaN,36.84096875,-0.146234555483795
45.60533854,40.71902734375,1.8061781396747,NaN,NaN
45.6113637,NaN,NaN,36.83965625,-0.149791955617209
45.6879505,40.72509765625,1.82135520445381,NaN,NaN
45.69401054,NaN,NaN,36.84441796875,-0.136885792633218
45.77056778,40.7201953125,1.8090983085093,NaN,NaN
45.7766571,NaN,NaN,36.85662890625,-0.103789266392096
45.85318166,40.7084375,1.77970129114435,NaN,NaN
45.85926628,NaN,NaN,36.91341015625,0.0501106393791508
45.93579868,40.73551953125,1.84741209559324,NaN,NaN
45.94188678,NaN,NaN,36.92362890625,0.0778075404177845
46.01839906,40.743828125,1.86818533676774,NaN,NaN
46.02451944,NaN,NaN,36.92057421875,0.0695281151072948
46.10103524,40.73743359375,1.85219765655962,NaN,NaN
46.1071351,NaN,NaN,36.88828515625,-0.0179881631745617
46.1836521,40.722671875,1.81529023841275,NaN,NaN
46.1897515,NaN,NaN,36.8459609375,-0.132703729976386
46.26628378,40.74687890625,1.87581293496109,NaN,NaN
46.2723907,NaN,NaN,36.87420703125,-0.0561455146054556
46.34891228,40.7133203125,1.79190935483412,NaN,NaN
46.3550373,NaN,NaN,36.87090625,-0.0650919524409593
46.43152766,40.7009765625,1.7610473698264,NaN,NaN
46.43765832,NaN,NaN,36.899828125,0.013297900498665
46.51413494,40.71273828125,1.79045415364228,NaN,NaN
46.52027692,NaN,NaN,36.86622265625,-0.0777863654169861
46.59675576,40.72359765625,1.81760488728832,NaN,NaN
46.60293096,NaN,NaN,36.83529296875,-0.161618193560695
46.67936282,40.69378515625,1.74306733362412,NaN,NaN
46.6855572,NaN,NaN,36.90609765625,0.0302908386358955
46.76198618,40.6807109375,1.71037902228841,NaN,NaN
46.76818752,NaN,NaN,36.86376953125,-0.0844353156663282
46.84459754,40.70771484375,1.77789449771826,NaN,NaN
46.85080914,NaN,NaN,36.85480859375,-0.108723041577117
46.9272254,40.67864453125,1.7052125697349,NaN,NaN
46.9334223,NaN,NaN,36.8382109375,-0.1537093307641
47.00984932,40.67622265625,1.69915737014477,NaN,NaN
47.01605766,NaN,NaN,36.8649609375,-0.0812061280452306
47.09244542,40.65442578125,1.64466057383368,NaN,NaN
47.09868022,NaN,NaN,36.829234375,-0.178039406676485
47.17505236,40.66396875,1.66852001350896,NaN,NaN
47.18129876,NaN,NaN,36.82546484375,-0.188256344559622
47.25765902,40.67818359375,1.70406012852259,NaN,NaN
47.26394446,NaN,NaN,36.857859375,-0.100454203767045
47.34025832,40.68921484375,1.7316405860105,NaN,NaN
47.34654516,NaN,NaN,36.8266953125,-0.184921281934552
